Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
prit,N,4,"['p', 'rit']",1,0.5,642.21,0.95
prits,N,5,"['p', 'rit', 's']",2,0.4,668.29,0.92
pritte,N,6,"['p', 'rit', 'te']",2,0.5,639.87,0.97
pritten,N,7,"['pr', 'itten']",1,0.71,651.91,0.95
pritter,N,7,"['p', 'rit', 'ter']",2,0.57,677.69,0.97
privaan,N,7,"['pri', 'va', 'an']",2,0.57,651.29,1.0
priveer,N,7,"['pri', 've', 'er']",2,0.57,708.38,0.97
prizee,N,6,"['pri', 'zee']",1,0.67,578.82,1.0
proboopt,N,8,"['pro', 'bo', 'opt']",2,0.62,610.49,1.0
probrom,N,7,"['pro', 'b', 'rom']",2,0.57,620.14,0.97
probrums,N,8,"['pro', 'br', 'ums']",2,0.62,584.86,1.0
prode,N,5,"['pro', 'de']",1,0.6,613.53,1.0
prodes,N,6,"['pro', 'des']",1,0.67,627.28,1.0
prodrie,N,7,"['pro', 'd', 'rie']",2,0.57,620.18,1.0
prodries,N,8,"['pro', 'd', 'ries']",2,0.62,616.76,0.95
proede,N,6,"['pro', 'ede']",1,0.67,609.95,1.0
proegde,N,7,"['pro', 'eg', 'de']",2,0.57,661.86,0.92
proegden,N,8,"['pro', 'eg', 'den']",2,0.62,669.55,0.97
proegjes,N,8,"['pro', 'eg', 'j', 'es']",3,0.5,653.26,1.0
proei,N,5,"['pro', 'ei']",1,0.6,707.0,0.82
proeide,N,7,"['pro', 'e', 'ide']",2,0.57,690.5,0.87
proeiden,N,8,"['pro', 'e', 'iden']",2,0.62,695.56,0.87
proeien,N,7,"['pro', 'e', 'ien']",2,0.57,711.49,0.97
proeiend,N,8,"['pro', 'ei', 'end']",2,0.62,740.4,0.92
proeit,N,6,"['pro', 'e', 'it']",2,0.5,689.7,0.95
proeitje,N,8,"['pro', 'e', 'it', 'je']",3,0.5,649.33,0.97
proeitjes,N,9,"['pro', 'e', 'it', 'j', 'es']",4,0.44,671.84,0.97
proeper,N,7,"['pro', 'eper']",1,0.71,661.17,0.95
proepers,N,8,"['pro', 'ep', 'ers']",2,0.62,680.26,0.97
proes,N,5,"['pro', 'es']",1,0.6,622.94,0.9
proeset,N,7,"['pro', 'es', 'et']",2,0.57,636.55,1.0
proespraat,N,10,"['pro', 'esp', 'ra', 'at']",3,0.6,683.45,0.97
proester,N,8,"['pro', 'ester']",1,0.75,696.69,0.92
proesters,N,9,"['pro', 'esters']",1,0.78,703.72,0.9
profeld,N,7,"['pro', 'feld']",1,0.71,622.87,0.97
proffend,N,8,"['pro', 'ff', 'end']",2,0.62,707.14,0.95
profien,N,7,"['prof', 'ien']",1,0.71,640.21,0.97
profuun,N,7,"['prof', 'u', 'un']",2,0.57,664.72,1.0
progge,N,6,"['pro', 'g', 'ge']",2,0.5,601.92,0.97
progje,N,6,"['pro', 'g', 'je']",2,0.5,585.41,1.0
progjes,N,7,"['pro', 'g', 'j', 'es']",3,0.43,601.97,1.0
prohus,N,6,"['pro', 'hus']",1,0.67,556.05,0.97
prok,N,4,"['pro', 'k']",1,0.5,704.62,0.95
proken,N,6,"['pro', 'ken']",1,0.67,660.95,1.0
prokend,N,7,"['pro', 'k', 'end']",2,0.57,717.56,0.95
proker,N,6,"['pro', 'ker']",1,0.67,677.03,1.0
prokers,N,7,"['pro', 'kers']",1,0.71,652.87,1.0
prokje,N,6,"['pro', 'k', 'je']",2,0.5,695.89,0.97
prokjes,N,7,"['pro', 'kj', 'es']",2,0.57,635.77,0.92
prokke,N,6,"['pro', 'k', 'ke']",2,0.5,644.26,0.97
prokken,N,7,"['pro', 'k', 'ken']",2,0.57,739.44,0.87
prokma,N,6,"['pro', 'k', 'ma']",2,0.5,614.72,1.0
prokte,N,6,"['pro', 'k', 'te']",2,0.5,686.5,0.87
prokten,N,7,"['pro', 'k', 'ten']",2,0.57,711.83,0.82
proleem,N,7,"['pro', 'le', 'em']",2,0.57,711.38,0.59
prolend,N,7,"['pro', 'l', 'end']",2,0.57,627.92,0.95
prompjes,N,8,"['prom', 'p', 'j', 'es']",3,0.5,696.69,0.9
promst,N,6,"['prom', 'st']",1,0.67,649.03,0.95
prond,N,5,"['pr', 'ond']",1,0.6,635.79,1.0
pronder,N,7,"['pr', 'onder']",1,0.71,621.51,1.0
pronders,N,8,"['pr', 'ond', 'ers']",2,0.62,583.05,0.97
prons,N,5,"['pr', 'ons']",1,0.6,654.44,0.95
proog,N,5,"['pro', 'og']",1,0.6,587.76,0.97
proogde,N,7,"['pro', 'og', 'de']",2,0.57,678.06,0.95
prooibaar,N,9,"['pro', 'o', 'iba', 'ar']",3,0.56,792.52,0.85
prooise,N,7,"['pro', 'oise']",1,0.71,634.03,0.97
proolstoel,N,10,"['pro', 'ol', 'st', 'o', 'el']",4,0.5,715.13,1.0
proomde,N,7,"['pro', 'om', 'de']",2,0.57,637.62,0.97
proontje,N,8,"['pro', 'ont', 'je']",2,0.62,631.44,1.0
proontjes,N,9,"['pro', 'ont', 'j', 'es']",3,0.56,657.61,0.97
proormuis,N,9,"['pro', 'orm', 'u', 'is']",3,0.56,665.72,1.0
proos,N,5,"['pro', 'os']",1,0.6,731.74,0.92
proosmes,N,8,"['pro', 'os', 'mes']",2,0.62,612.26,1.0
proot,N,5,"['pro', 'ot']",1,0.6,642.76,1.0
prootsen,N,8,"['pro', 'ots', 'en']",2,0.62,702.0,0.9
prootsing,N,9,"['pro', 'ots', 'ing']",2,0.67,627.46,0.97
prootste,N,8,"['pro', 'ot', 'ste']",2,0.62,735.57,0.82
prootsten,N,9,"['pro', 'ot', 'sten']",2,0.67,647.92,0.82
propen,N,6,"['pro', 'pen']",1,0.67,715.79,0.9
propoor,N,7,"['prop', 'oor']",1,0.71,662.95,0.97
propreeg,N,8,"['prop', 'ree', 'g']",2,0.62,608.27,0.97
prosact,N,7,"['pro', 's', 'act']",2,0.57,656.97,0.97
prosool,N,7,"['pro', 'so', 'ol']",2,0.57,638.54,1.0
prosos,N,6,"['pro', 's', 'os']",2,0.5,657.22,0.95
pross,N,5,"['p', 'ross']",1,0.6,571.08,0.97
prossen,N,7,"['p', 'ross', 'en']",2,0.57,630.84,0.97
proten,N,6,"['pro', 'ten']",1,0.67,637.08,0.97
protter,N,7,"['prot', 'ter']",1,0.71,672.71,1.0
provikt,N,7,"['prov', 'ik', 't']",2,0.57,619.51,1.0
pruif,N,5,"['p', 'ru', 'if']",2,0.4,663.45,0.97
pruift,N,6,"['p', 'ru', 'ift']",2,0.5,648.03,0.97
pruimse,N,7,"['p', 'ru', 'im', 'se']",3,0.43,686.79,0.95
pruis,N,5,"['p', 'ru', 'is']",2,0.4,691.33,0.82
psa,N,3,"['ps', 'a']",1,0.33,622.95,0.97
psarse,N,6,"['ps', 'arse']",1,0.67,565.89,1.0
psaven,N,6,"['ps', 'aven']",1,0.67,595.13,1.0
psylact,N,7,"['ps', 'yl', 'act']",2,0.57,625.24,1.0
psylax,N,6,"['ps', 'yl', 'ax']",2,0.5,633.08,0.97
pual,N,4,"['p', 'ual']",1,0.5,562.15,1.0
pubbend,N,7,"['pub', 'b', 'end']",2,0.57,646.0,0.97
pubul,N,5,"['pub', 'ul']",1,0.6,613.08,0.97
puche,N,5,"['p', 'uc', 'he']",2,0.4,686.14,0.9
pucs,N,4,"['p', 'uc', 's']",2,0.25,625.67,1.0
pudt,N,4,"['p', 'ud', 't']",2,0.25,567.42,0.97
pufs,N,4,"['p', 'uf', 's']",2,0.25,637.49,0.9
pug,N,3,"['p', 'ug']",1,0.33,596.92,1.0
puide,N,5,"['pu', 'ide']",1,0.6,609.51,0.95
puiden,N,6,"['pu', 'iden']",1,0.67,605.11,0.97
puidens,N,7,"['pu', 'id', 'ens']",2,0.57,607.72,1.0
puidje,N,6,"['pu', 'id', 'je']",2,0.5,607.64,1.0
puidjes,N,7,"['pu', 'id', 'j', 'es']",3,0.43,647.22,1.0
puif,N,4,"['pu', 'if']",1,0.5,658.61,0.97
puifje,N,6,"['pu', 'if', 'je']",2,0.5,637.97,1.0
puiken,N,6,"['pu', 'iken']",1,0.67,902.68,0.56
puikers,N,7,"['pu', 'ikers']",1,0.71,709.23,0.82
puikjes,N,7,"['pu', 'ik', 'j', 'es']",3,0.43,749.22,0.62
puikt,N,5,"['pu', 'ik', 't']",2,0.4,732.96,0.67
puiler,N,6,"['pu', 'iler']",1,0.67,703.39,0.85
puiloom,N,7,"['pu', 'il', 'oom']",2,0.57,646.86,0.97
puiltje,N,7,"['pu', 'ilt', 'je']",2,0.57,791.08,0.72
puipers,N,7,"['pu', 'ipers']",1,0.71,704.16,0.97
puis,N,4,"['pu', 'is']",1,0.5,762.67,0.92
puisen,N,6,"['pu', 'isen']",1,0.67,741.88,0.87
puite,N,5,"['pu', 'ite']",1,0.6,646.81,0.95
puiter,N,6,"['pu', 'iter']",1,0.67,638.74,0.97
puitse,N,6,"['p', 'uit', 'se']",2,0.5,688.16,0.95
puiven,N,6,"['pu', 'iven']",1,0.67,637.92,1.0
puiver,N,6,"['pu', 'iver']",1,0.67,747.9,0.82
puizel,N,6,"['pu', 'iz', 'el']",2,0.5,701.88,0.9
puizels,N,7,"['pu', 'iz', 'els']",2,0.57,784.0,0.9
puks,N,4,"['pu', 'ks']",1,0.5,633.59,0.95
pukt,N,4,"['p', 'uk', 't']",2,0.25,768.97,0.95
pukten,N,6,"['p', 'uk', 'ten']",2,0.5,788.73,0.92
pulks,N,5,"['p', 'ul', 'ks']",2,0.4,613.19,1.0
pullend,N,7,"['pull', 'end']",1,0.71,736.03,0.82
pum,N,3,"['p', 'um']",1,0.33,628.32,0.95
pumiek,N,6,"['p', 'um', 'ie', 'k']",3,0.33,661.08,1.0
pums,N,4,"['p', 'ums']",1,0.5,662.21,1.0
pun,N,3,['pun'],0,0.67,654.51,0.95
punkt,N,5,"['punk', 't']",1,0.6,789.29,0.69
punts,N,5,"['p', 'unts']",1,0.6,826.57,0.74
punzel,N,6,"['pun', 'zel']",1,0.67,681.03,0.92
punzels,N,7,"['pun', 'z', 'els']",2,0.57,686.22,0.97
pupting,N,7,"['pu', 'pt', 'ing']",2,0.57,605.66,1.0
purde,N,5,"['p', 'urd', 'e']",2,0.4,671.43,1.0
purden,N,6,"['p', 'urden']",1,0.67,631.38,0.95
purk,N,4,"['pur', 'k']",1,0.5,625.76,0.97
purken,N,6,"['pur', 'ken']",1,0.67,653.05,0.97
purkje,N,6,"['pur', 'k', 'je']",2,0.5,670.57,0.95
purkjes,N,7,"['pur', 'kj', 'es']",2,0.57,678.62,1.0
purt,N,4,"['p', 'urt']",1,0.5,639.5,0.97
pustjes,N,7,"['p', 'ust', 'j', 'es']",3,0.43,738.15,1.0
pusts,N,5,"['p', 'ust', 's']",2,0.4,656.47,1.0
putel,N,5,"['put', 'el']",1,0.6,580.74,1.0
putels,N,6,"['put', 'els']",1,0.67,635.63,1.0
puut,N,4,"['pu', 'ut']",1,0.5,650.0,1.0
puw,N,3,"['pu', 'w']",1,0.33,635.61,0.97
pyle,N,4,"['p', 'yle']",1,0.5,575.82,1.0
pyleet,N,6,"['p', 'yle', 'et']",2,0.5,606.34,1.0
pylen,N,5,"['p', 'yl', 'en']",2,0.4,641.05,1.0
pyles,N,5,"['py', 'les']",1,0.6,599.34,1.0
pyplin,N,6,"['py', 'plin']",1,0.67,620.53,0.97
pyvlans,N,7,"['py', 'vl', 'ans']",2,0.57,647.28,1.0
quaby,N,5,"['qu', 'aby']",1,0.6,625.11,0.97
quank,N,5,"['qu', 'ank']",1,0.6,624.72,0.97
raadse,N,6,"['ra', 'ad', 'se']",2,0.5,720.69,0.85
raaite,N,6,"['ra', 'a', 'ite']",2,0.5,633.33,1.0
raakbruin,N,9,"['ra', 'ak', 'b', 'ru', 'in']",4,0.44,720.0,0.95
raakvonk,N,8,"['ra', 'ak', 'von', 'k']",3,0.5,685.92,1.0
raal,N,4,"['ra', 'al']",1,0.5,667.24,0.87
raalde,N,6,"['ra', 'alde']",1,0.67,679.49,0.92
raalden,N,7,"['ra', 'ald', 'en']",2,0.57,647.46,0.95
raaltje,N,7,"['ra', 'alt', 'je']",2,0.57,677.59,1.0
raaltjes,N,8,"['ra', 'alt', 'j', 'es']",3,0.5,662.41,0.95
raan,N,4,"['ra', 'an']",1,0.5,653.43,0.95
raansen,N,7,"['ra', 'ansen']",1,0.71,609.49,1.0
raapmoord,N,9,"['ra', 'ap', 'mo', 'ord']",3,0.56,697.73,0.92
raard,N,5,"['ra', 'ard']",1,0.6,647.44,1.0
raarden,N,7,"['ra', 'arden']",1,0.71,685.26,0.92
raars,N,5,"['ra', 'ars']",1,0.6,757.85,0.33
raart,N,5,"['ra', 'art']",1,0.6,681.76,0.97
raartje,N,7,"['ra', 'art', 'je']",2,0.57,685.33,0.72
raartjes,N,8,"['ra', 'art', 'j', 'es']",3,0.5,732.5,0.92
rabber,N,6,"['rab', 'ber']",1,0.67,717.43,0.95
rabbers,N,7,"['rab', 'bers']",1,0.71,686.39,1.0
rabreen,N,7,"['rab', 'reen']",1,0.71,606.13,1.0
racay,N,5,"['rac', 'ay']",1,0.6,635.82,0.97
racht,N,5,"['r', 'acht']",1,0.6,631.89,0.95
rachtje,N,7,"['r', 'acht', 'je']",2,0.57,659.92,0.95
rachts,N,6,"['r', 'ach', 'ts']",2,0.5,610.1,1.0
rachtste,N,8,"['r', 'acht', 'ste']",2,0.62,658.76,1.0
rachtte,N,7,"['r', 'acht', 'te']",2,0.57,688.31,0.95
radaal,N,6,"['r', 'ada', 'al']",2,0.5,748.03,0.85
raddon,N,6,"['r', 'addon']",1,0.67,663.28,1.0
radgort,N,7,"['rad', 'g', 'ort']",2,0.57,572.79,1.0
raerns,N,6,"['ra', 'ern', 's']",2,0.5,571.59,1.0
raf,N,3,['raf'],0,0.67,831.72,0.79
rafijs,N,6,"['raf', 'ij', 's']",2,0.5,667.18,1.0
rai,N,3,"['ra', 'i']",1,0.33,582.38,0.97
raime,N,5,"['ra', 'ime']",1,0.6,601.62,1.0
raims,N,5,"['ra', 'ims']",1,0.6,597.32,1.0
rair,N,4,"['ra', 'ir']",1,0.5,632.5,1.0
rakkend,N,7,"['rak', 'k', 'end']",2,0.57,720.87,0.87
rakky,N,5,"['rak', 'ky']",1,0.6,583.71,0.97
rakky's,N,7,"['rak', 'ky', ""'s""]",2,0.57,586.94,0.97
rakte,N,5,"['rak', 'te']",1,0.6,751.29,0.9
raktes,N,6,"['rak', 'tes']",1,0.67,657.24,0.95
ralden,N,6,"['ral', 'den']",1,0.67,656.61,1.0
ralen,N,5,"['ral', 'en']",1,0.6,678.23,0.95
ralken,N,6,"['r', 'alk', 'en']",2,0.5,617.03,1.0
ralle,N,5,"['ral', 'le']",1,0.6,637.97,0.95
ralls,N,5,"['r', 'alls']",1,0.6,705.79,0.87
ralm,N,4,"['ral', 'm']",1,0.5,611.81,0.97
rals,N,4,['rals'],0,0.75,615.22,0.97
ralt,N,4,"['ral', 't']",1,0.5,639.11,0.95
ralten,N,6,"['ral', 'ten']",1,0.67,634.58,1.0
ramper,N,6,"['ram', 'per']",1,0.67,712.85,0.87
ran,N,3,['ran'],0,0.67,687.58,0.92
rande,N,5,"['rand', 'e']",1,0.6,739.3,0.64
randplak,N,8,"['rand', 'pl', 'ak']",2,0.62,795.44,0.85
randsheid,N,9,"['r', 'ands', 'heid']",2,0.67,750.24,0.95
rane,N,4,['rane'],0,0.75,608.3,0.95
ranen,N,5,"['ran', 'en']",1,0.6,671.87,0.97
ranfing,N,7,"['ran', 'fing']",1,0.71,608.87,1.0
rannen,N,6,"['r', 'ann', 'en']",2,0.5,707.19,0.95
ranspoen,N,8,"['rans', 'p', 'oen']",2,0.62,606.44,0.95
rant,N,4,['rant'],0,0.75,632.26,0.9
rapaal,N,6,"['rap', 'a', 'al']",2,0.5,604.32,0.97
rapje,N,5,"['rap', 'je']",1,0.6,778.32,0.64
rappig,N,6,"['ra', 'pp', 'ig']",2,0.5,728.23,0.9
rar,N,3,['rar'],0,0.67,640.91,0.9
rarde,N,5,"['r', 'arde']",1,0.6,565.0,1.0
rarden,N,6,"['r', 'arden']",1,0.67,632.51,1.0
raren,N,5,"['ra', 'ren']",1,0.6,823.21,0.54
rark,N,4,"['r', 'ark']",1,0.5,587.31,1.0
rarkés,N,6,"['r', 'ark', 'Ã©s']",2,0.5,597.92,1.0
rarmsloed,N,9,"['r', 'arms', 'lo', 'ed']",3,0.56,685.51,1.0
rars,N,4,"['r', 'ars']",1,0.5,620.03,0.97
rarst,N,5,"['rar', 'st']",1,0.6,607.18,1.0
rarszaan,N,8,"['r', 'ars', 'za', 'an']",3,0.5,635.24,1.0
rart,N,4,"['r', 'art']",1,0.5,604.58,0.97
rartels,N,7,"['r', 'art', 'els']",2,0.57,640.34,0.97
rasen,N,5,"['ras', 'en']",1,0.6,745.41,0.82
raser,N,5,"['r', 'aser']",1,0.6,670.38,0.95
rasjes,N,6,"['ras', 'j', 'es']",2,0.5,741.7,0.54
rassems,N,7,"['ras', 'se', 'ms']",2,0.57,632.14,1.0
rasten,N,6,"['rast', 'en']",1,0.67,749.77,0.92
ratt,N,4,"['r', 'att']",1,0.5,636.55,0.97
ratut,N,5,"['rat', 'ut']",1,0.6,609.87,1.0
rau,N,3,"['ra', 'u']",1,0.33,634.03,1.0
rauk,N,4,"['ra', 'uk']",1,0.5,623.71,1.0
rauwtje,N,7,"['ra', 'u', 'wt', 'je']",3,0.43,766.53,0.59
rauwtjes,N,8,"['ra', 'u', 'wt', 'j', 'es']",4,0.38,875.12,0.44
ravaas,N,6,"['rav', 'a', 'as']",2,0.5,648.06,0.9
raveau,N,6,"['rave', 'au']",1,0.67,686.72,0.92
raveaus,N,7,"['rave', 'aus']",1,0.71,653.71,0.97
ravend,N,6,"['rav', 'end']",1,0.67,788.29,0.67
raxon,N,5,"['ra', 'xon']",1,0.6,643.92,1.0
razig,N,5,"['raz', 'ig']",1,0.6,835.0,0.67
rea,N,3,['rea'],0,0.67,600.95,1.0
reb,N,3,['reb'],0,0.67,634.11,0.97
recald,N,6,"['rec', 'ald']",1,0.67,571.58,0.97
rech,N,4,"['re', 'ch']",1,0.5,625.69,0.92
rechtam,N,7,"['re', 'cht', 'am']",2,0.57,735.74,0.9
rechtboom,N,9,"['re', 'cht', 'bo', 'om']",3,0.56,826.5,0.59
rechtman,N,8,"['re', 'cht', 'man']",2,0.62,800.35,0.62
rechtpaak,N,9,"['re', 'cht', 'pa', 'ak']",3,0.56,780.77,0.85
rechtstrijk,N,11,"['re', 'cht', 'stri', 'j', 'k']",4,0.55,810.96,0.82
rechtstrooms,N,12,"['re', 'cht', 'st', 'rooms']",3,0.67,813.6,0.85
redieu,N,6,"['red', 'ieu']",1,0.67,648.11,1.0
redings,N,7,"['red', 'ings']",1,0.71,713.11,0.97
reduil,N,6,"['red', 'u', 'il']",2,0.5,596.92,1.0
reedien,N,7,"['reed', 'ien']",1,0.71,650.56,0.97
reedling,N,8,"['reed', 'ling']",1,0.75,643.9,1.0
reedlings,N,9,"['reed', 'lings']",1,0.78,606.89,0.97
reekt,N,5,"['reek', 't']",1,0.6,695.63,0.92
reelde,N,6,"['ree', 'lde']",1,0.67,674.51,1.0
reeltje,N,7,"['re', 'elt', 'je']",2,0.57,711.18,0.92
reem,N,4,"['re', 'em']",1,0.5,641.08,0.95
reepkost,N,8,"['re', 'ep', 'k', 'ost']",3,0.5,710.34,0.95
reer,N,4,"['re', 'er']",1,0.5,646.86,0.92
reers,N,5,"['re', 'ers']",1,0.6,589.16,0.97
reert,N,5,"['re', 'ert']",1,0.6,638.37,0.95
reertjes,N,8,"['re', 'ert', 'j', 'es']",3,0.5,644.18,1.0
reesen,N,6,"['rees', 'en']",1,0.67,587.33,0.97
reest,N,5,"['re', 'est']",1,0.6,702.33,0.95
reewik,N,6,"['re', 'ew', 'ik']",2,0.5,606.61,0.97
refern,N,6,"['ref', 'ern']",1,0.67,722.69,0.97
refluin,N,7,"['ref', 'lu', 'in']",2,0.57,570.72,1.0
rege,N,4,"['re', 'ge']",1,0.5,659.89,0.97
regiers,N,7,"['reg', 'iers']",1,0.71,702.92,1.0
regoirs,N,7,"['re', 'go', 'irs']",2,0.57,673.39,0.97
regorm,N,6,"['reg', 'orm']",1,0.67,609.35,0.97
reid,N,4,"['re', 'id']",1,0.5,604.76,1.0
reïef,N,5,"['re', 'Ã¯', 'ef']",2,0.4,700.79,1.0
reiltje,N,7,"['re', 'ilt', 'je']",2,0.57,671.92,0.97
reiltjes,N,8,"['re', 'ilt', 'j', 'es']",3,0.5,663.23,0.9
reinde,N,6,"['re', 'ind', 'e']",2,0.5,751.96,0.77
reinden,N,7,"['re', 'ind', 'en']",2,0.57,727.0,0.9
reinsman,N,8,"['re', 'ins', 'man']",2,0.62,632.29,1.0
reiren,N,6,"['re', 'iren']",1,0.67,601.03,1.0
reirend,N,7,"['re', 'ire', 'nd']",2,0.57,638.16,0.97
reisbool,N,8,"['re', 'is', 'bool']",2,0.62,753.31,0.9
reiten,N,6,"['re', 'it', 'en']",2,0.5,650.6,0.97
reites,N,6,"['re', 'ites']",1,0.67,622.76,0.97
reiven,N,6,"['re', 'iven']",1,0.67,640.05,1.0
reize,N,5,"['re', 'ize']",1,0.6,721.06,0.85
reke,N,4,"['re', 'ke']",1,0.5,635.55,1.0
reker,N,5,"['re', 'ker']",1,0.6,676.77,0.95
rekers,N,6,"['re', 'kers']",1,0.67,709.28,1.0
reknoet,N,7,"['rek', 'no', 'et']",2,0.57,588.79,1.0
rekoe,N,5,"['rek', 'oe']",1,0.6,586.03,1.0
rekst,N,5,"['rek', 'st']",1,0.6,645.21,1.0
rekstad,N,7,"['rek', 'stad']",1,0.71,649.03,1.0
reler,N,5,"['re', 'ler']",1,0.6,591.83,0.97
relle,N,5,"['rel', 'le']",1,0.6,722.91,0.9
relues,N,6,"['rel', 'ues']",1,0.67,643.58,1.0
remen,N,5,"['rem', 'en']",1,0.6,663.75,0.92
rempen,N,6,"['rem', 'pen']",1,0.67,669.35,0.95
rends,N,5,"['rend', 's']",1,0.6,671.87,1.0
renken,N,6,"['ren', 'ken']",1,0.67,651.86,0.95
renking,N,7,"['ren', 'king']",1,0.71,631.5,1.0
renkons,N,7,"['ren', 'k', 'ons']",2,0.57,608.47,1.0
rens,N,4,"['ren', 's']",1,0.5,660.03,1.0
rensant,N,7,"['ren', 's', 'ant']",2,0.57,643.0,1.0
rensen,N,6,"['ren', 'sen']",1,0.67,645.64,1.0
rentje,N,6,"['rent', 'je']",1,0.67,726.34,0.77
rentjes,N,7,"['rent', 'j', 'es']",2,0.57,716.16,0.79
renverk,N,7,"['ren', 'ver', 'k']",2,0.57,621.44,1.0
repaas,N,6,"['rep', 'a', 'as']",2,0.5,624.42,0.97
rer,N,3,['rer'],0,0.67,605.5,1.0
reren,N,5,"['re', 'ren']",1,0.6,644.79,1.0
rering,N,6,"['re', 'ring']",1,0.67,620.74,0.95
rervend,N,7,"['rer', 'v', 'end']",2,0.57,699.92,1.0
res,N,3,['res'],0,0.67,629.82,0.92
resde,N,5,"['res', 'de']",1,0.6,627.59,1.0
resen,N,5,"['res', 'en']",1,0.6,618.36,0.97
reskoet,N,7,"['res', 'ko', 'et']",2,0.57,625.36,1.0
resoogst,N,8,"['res', 'o', 'og', 'st']",3,0.5,641.08,1.0
respang,N,7,"['resp', 'ang']",1,0.71,608.56,1.0
ressen,N,6,"['ress', 'en']",1,0.67,616.33,1.0
ressie,N,6,"['ress', 'ie']",1,0.67,664.33,0.95
reste,N,5,"['rest', 'e']",1,0.6,780.75,0.54
rester,N,6,"['re', 'ster']",1,0.67,718.19,0.87
resters,N,7,"['rest', 'ers']",1,0.71,719.32,0.95
ret,N,3,['ret'],0,0.67,615.06,0.95
reter,N,5,"['re', 'ter']",1,0.6,633.33,1.0
retimes,N,7,"['ret', 'imes']",1,0.71,790.44,0.97
retje,N,5,"['ret', 'je']",1,0.6,637.92,1.0
retjes,N,6,"['ret', 'j', 'es']",2,0.5,684.22,0.95
retoes,N,6,"['ret', 'oes']",1,0.67,588.74,1.0
rets,N,4,['rets'],0,0.75,593.68,0.97
rette,N,5,['rette'],0,0.8,638.32,0.97
retten,N,6,"['rett', 'en']",1,0.67,724.84,0.9
retter,N,6,"['ret', 'ter']",1,0.67,624.46,1.0
reude,N,5,"['re', 'ude']",1,0.6,638.0,0.97
reuden,N,6,"['re', 'uden']",1,0.67,617.54,1.0
reug,N,4,"['re', 'ug']",1,0.5,650.0,0.97
reugd,N,5,"['re', 'ug', 'd']",2,0.4,635.78,0.97
reuger,N,6,"['re', 'ug', 'er']",2,0.5,628.17,0.95
reul,N,4,"['re', 'ul']",1,0.5,645.67,0.95
reun,N,4,"['re', 'un']",1,0.5,692.32,0.97
reunen,N,6,"['re', 'un', 'en']",2,0.5,678.61,0.9
reunig,N,6,"['re', 'un', 'ig']",2,0.5,728.33,0.95
reuning,N,7,"['re', 'uning']",1,0.71,706.86,0.95
reur,N,4,"['re', 'ur']",1,0.5,632.97,0.97
reurheid,N,8,"['re', 'ur', 'heid']",2,0.62,651.36,1.0
revaal,N,6,"['re', 'va', 'al']",2,0.5,691.48,0.92
revendst,N,8,"['rev', 'end', 'st']",2,0.62,680.87,1.0
revime,N,6,"['rev', 'ime']",1,0.67,601.46,1.0
revoeps,N,7,"['re', 'vo', 'eps']",2,0.57,545.57,0.97
revort,N,6,"['rev', 'ort']",1,0.67,624.51,0.95
ri,N,2,['ri'],0,0.5,620.08,0.95
riber,N,5,['riber'],0,0.8,652.87,0.97
ribier,N,6,"['rib', 'ier']",1,0.67,647.03,0.97
richen,N,6,"['ric', 'hen']",1,0.67,677.47,0.97
richtbeen,N,9,"['rich', 't', 'been']",2,0.67,721.45,0.82
richtbleer,N,10,"['rich', 't', 'ble', 'er']",3,0.6,664.32,0.97
richtst,N,7,"['rich', 't', 'st']",2,0.57,769.34,0.9
rics,N,4,['rics'],0,0.75,612.36,1.0
riddes,N,6,"['r', 'idd', 'es']",2,0.5,670.11,0.95
ridheid,N,7,"['rid', 'heid']",1,0.71,638.23,1.0
ridweg,N,6,"['rid', 'we', 'g']",2,0.5,610.54,1.0
rie,N,3,['rie'],0,0.67,636.75,0.95
rieer,N,5,"['rie', 'er']",1,0.6,577.82,1.0
rief,N,4,['rief'],0,0.75,635.29,1.0
rieks,N,5,"['ri', 'eks']",1,0.6,619.19,0.97
riel,N,4,['riel'],0,0.75,637.32,0.95
rielen,N,6,"['riel', 'en']",1,0.67,682.41,0.97
rien,N,4,['rien'],0,0.75,614.06,0.9
rienels,N,7,"['rien', 'els']",1,0.71,587.95,1.0
rier,N,4,['rier'],0,0.75,686.69,0.95
rierde,N,6,"['rier', 'de']",1,0.67,662.47,0.97
rierden,N,7,"['rier', 'den']",1,0.71,636.58,0.97
riertje,N,7,"['ri', 'ert', 'je']",2,0.57,650.0,0.97
riertjes,N,8,"['ri', 'ert', 'j', 'es']",3,0.5,658.0,1.0
ries,N,4,['ries'],0,0.75,664.83,0.92
riesen,N,6,"['ries', 'en']",1,0.67,609.51,0.97
riesjes,N,7,"['ries', 'j', 'es']",2,0.57,683.71,0.92
riest,N,5,"['ri', 'est']",1,0.6,675.08,0.95
rieven,N,6,"['rie', 'ven']",1,0.67,632.41,1.0
riffe,N,5,"['r', 'iffe']",1,0.6,626.62,1.0
riftig,N,6,"['rift', 'ig']",1,0.67,664.37,0.97
riggen,N,6,"['rig', 'gen']",1,0.67,671.86,0.95
rijbuil,N,7,"['ri', 'j', 'bu', 'il']",3,0.43,730.69,0.9
rijds,N,5,"['ri', 'j', 'ds']",2,0.4,736.79,0.9
